@relation InstanceResultListener

@attribute Key_Dataset {new_data}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.rules.ZeroR,weka.classifiers.rules.OneR,weka.classifiers.trees.J48,weka.classifiers.lazy.IBk,weka.classifiers.bayes.NaiveBayes,weka.classifiers.trees.RandomForest,weka.classifiers.functions.SMO,weka.classifiers.functions.SimpleLogistic}
@attribute Key_Scheme_options {'','-B 40','-C 0.25 -M 35','-K 19 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1','-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"','-I 0 -M 500 -H 50 -W 0.0'}
@attribute Key_Scheme_version_ID {48055541465867954,-3459427003147861443,-217733168393644444,-3080186098777067172,5995231201785697655,1116839470751428698,-6585883636378691736,7397710626304705059}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 5\nSize of the tree: 9\n','Number of leaves: 4\nSize of the tree: 7\n','Number of leaves: 6\nSize of the tree: 11\n','Number of leaves: 7\nSize of the tree: 13\n','Number of leaves: 3\nSize of the tree: 5\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric
@attribute measureOutOfBagError numeric
@attribute measureAttributesUsed numeric
@attribute measureNumIterations numeric

@data
new_data,10,1,weka.classifiers.rules.OneR,'-B 40',-3459427003147861443,20221101.1438,531,59,48,11,0,81.355932,18.644068,0,0.578845,0.186441,0.431788,41.640625,91.216516,54.506999,11814,-11759.493001,0.923847,200.237288,-199.313441,30.740333,0.521023,56.397039,0.871795,34,0.3,6,0.7,14,0.128205,5,0.85,0.871795,0.860759,0.57927,0.785897,0.825771,0.813559,0.241764,0.758236,0.186441,0.811641,0.813559,0.812349,0.57927,0.785897,0.755166,0.789354,0.813559,0.001,0,0,0,0,0,1232,50858,6962,81.355932,50,?,?,?,?,?,?,?
new_data,10,2,weka.classifiers.rules.OneR,'-B 40',-3459427003147861443,20221101.1438,531,59,43,16,0,72.881356,27.118644,0,0.329545,0.271186,0.520756,60.568182,110.011257,54.506999,17184,-17129.493001,0.923847,291.254237,-290.33039,19.937304,0.33792,36.577511,0.897436,35,0.6,12,0.4,8,0.102564,4,0.744681,0.897436,0.813953,0.349785,0.648718,0.7361,0.728814,0.431378,0.568622,0.271186,0.718235,0.728814,0.707529,0.349785,0.648718,0.645916,0.656977,0.728814,0.001,0,0,0,0,0,1232,50858,6962,72.881356,50,?,?,?,?,?,?,?
new_data,10,3,weka.classifiers.rules.OneR,'-B 40',-3459427003147861443,20221101.1438,531,59,47,12,0,79.661017,20.338983,0,0.567237,0.20339,0.450988,45.426136,95.272543,54.506999,12888,-12833.493001,0.923847,218.440678,-217.516831,28.579727,0.484402,52.433133,0.794872,31,0.2,4,0.8,16,0.205128,8,0.885714,0.794872,0.837838,0.573233,0.797436,0.839623,0.79661,0.201738,0.798262,0.20339,0.811461,0.79661,0.800358,0.573233,0.797436,0.758778,0.782555,0.79661,0.001,0,0,0,0,0,1232,50858,6962,79.661017,50,?,?,?,?,?,?,?
new_data,10,4,weka.classifiers.rules.OneR,'-B 40',-3459427003147861443,20221101.1438,531,59,43,16,0,72.881356,27.118644,0,0.363881,0.271186,0.520756,60.568182,110.011257,54.506999,17184,-17129.493001,0.923847,291.254237,-290.33039,19.937304,0.33792,36.577511,0.846154,33,0.5,10,0.5,10,0.153846,6,0.767442,0.846154,0.804878,0.368572,0.673077,0.751069,0.728814,0.38266,0.61734,0.271186,0.719156,0.728814,0.720362,0.368572,0.673077,0.659856,0.680217,0.728814,0.001,0,0,0,0,0,1232,50858,6962,72.881356,50,?,?,?,?,?,?,?
new_data,10,5,weka.classifiers.rules.OneR,'-B 40',-3459427003147861443,20221101.1438,531,59,46,13,0,77.966102,22.033898,0,0.476451,0.220339,0.469403,49.211648,99.162807,54.506999,13962,-13907.493001,0.923847,236.644068,-235.72022,26.419121,0.447782,48.469228,0.897436,35,0.45,9,0.55,11,0.102564,4,0.795455,0.897436,0.843373,0.486414,0.723718,0.781666,0.779661,0.332225,0.667775,0.220339,0.774397,0.779661,0.770559,0.486414,0.723718,0.705127,0.735972,0.779661,0.001,0,0,0,0,0,1232,50858,6962,77.966102,50,?,?,?,?,?,?,?
new_data,10,6,weka.classifiers.rules.OneR,'-B 40',-3459427003147861443,20221101.1438,531,59,45,14,0,76.271186,23.728814,0,0.413352,0.237288,0.487122,52.997159,102.906108,54.506999,15036,-14981.493001,0.923847,254.847458,-253.92361,24.258515,0.411161,44.505322,0.923077,36,0.55,11,0.45,9,0.076923,3,0.765957,0.923077,0.837209,0.438739,0.686538,0.757885,0.762712,0.389635,0.610365,0.237288,0.760548,0.762712,0.744088,0.438739,0.686538,0.678582,0.699855,0.762712,0.001,0,0,0,0,0,1232,50858,6962,76.271186,50,?,?,?,?,?,?,?
new_data,10,7,weka.classifiers.rules.OneR,'-B 40',-3459427003147861443,20221101.1438,531,59,48,11,0,81.355932,18.644068,0,0.578845,0.186441,0.431788,41.640625,91.216516,54.506999,11814,-11759.493001,0.923847,200.237288,-199.313441,30.740333,0.521023,56.397039,0.871795,34,0.3,6,0.7,14,0.128205,5,0.85,0.871795,0.860759,0.57927,0.785897,0.825771,0.813559,0.241764,0.758236,0.186441,0.811641,0.813559,0.812349,0.57927,0.785897,0.755166,0.789354,0.813559,0.001,0,0,0,0,0,1232,50858,6962,81.355932,50,?,?,?,?,?,?,?
new_data,10,8,weka.classifiers.rules.OneR,'-B 40',-3459427003147861443,20221101.1438,531,59,48,11,0,81.355932,18.644068,0,0.568197,0.186441,0.431788,41.640625,91.216516,54.506999,11814,-11759.493001,0.923847,200.237288,-199.313441,30.740333,0.521023,56.397039,0.897436,35,0.35,7,0.65,13,0.102564,4,0.833333,0.897436,0.864198,0.572178,0.773718,0.81566,0.813559,0.266123,0.733877,0.186441,0.81007,0.813559,0.809454,0.572178,0.773718,0.747878,0.78345,0.813559,0.001,0,0.01,0,10,0,1232,50858,6962,81.355932,50,?,?,?,?,?,?,?
new_data,10,9,weka.classifiers.rules.OneR,'-B 40',-3459427003147861443,20221101.1438,531,59,46,13,0,77.966102,22.033898,0,0.502271,0.220339,0.469403,49.211648,99.162807,54.506999,13962,-13907.493001,0.923847,236.644068,-235.72022,26.419121,0.447782,48.469228,0.846154,33,0.35,7,0.65,13,0.153846,6,0.825,0.846154,0.835443,0.50264,0.748077,0.799772,0.779661,0.283507,0.716493,0.220339,0.777275,0.779661,0.778231,0.50264,0.748077,0.719639,0.751055,0.779661,0.001,0,0,0,0,0,1232,50858,6962,77.966102,50,?,?,?,?,?,?,?
new_data,10,10,weka.classifiers.rules.OneR,'-B 40',-3459427003147861443,20221101.1438,531,59,49,10,0,83.050847,16.949153,0,0.589136,0.169492,0.411693,38.268237,88.046678,53.547175,10740,-10686.452825,0.907579,182.033898,-181.126319,31.980116,0.542036,59.723255,0.925,37,0.368421,7,0.631579,12,0.075,3,0.840909,0.925,0.880952,0.597257,0.778289,0.828688,0.830508,0.27393,0.72607,0.169492,0.827735,0.830508,0.824574,0.597257,0.778289,0.762742,0.793417,0.830508,0.001,0,0,0,0,0,1232,50858,6962,83.050847,50,?,?,?,?,?,?,?
new_data,1,1,weka.classifiers.trees.J48,'-C 0.25 -M 35',-217733168393644444,20221101.1438,531,59,45,14,0,76.271186,23.728814,0,0.443396,0.289625,0.403426,64.686411,85.225037,54.506999,42.252273,12.254726,0.923847,0.71614,0.207707,19.748528,0.334721,36.231179,0.871795,34,0.45,9,0.55,11,0.128205,5,0.790698,0.871795,0.829268,0.449112,0.837179,0.872047,0.762712,0.340917,0.659083,0.237288,0.755715,0.762712,0.755317,0.449112,0.837179,0.833695,0.72019,0.762712,0.002,0,0,0,0,0,4621,50858,6962,100,100,'Number of leaves: 5\nSize of the tree: 9\n',9,5,5,?,?,?
new_data,1,2,weka.classifiers.trees.J48,'-C 0.25 -M 35',-217733168393644444,20221101.1438,531,59,52,7,0,88.135593,11.864407,0,0.731992,0.251919,0.340033,56.264909,71.833055,54.506999,32.865197,21.641802,0.923847,0.557037,0.36681,25.368808,0.42998,46.542295,0.923077,36,0.2,4,0.8,16,0.076923,3,0.9,0.923077,0.911392,0.732529,0.891026,0.922351,0.881356,0.158279,0.841721,0.118644,0.880375,0.881356,0.880586,0.732529,0.891026,0.868119,0.865953,0.881356,0.002,0,0,0,0,0,4621,50858,6962,100,100,'Number of leaves: 5\nSize of the tree: 9\n',9,5,5,?,?,?
new_data,1,3,weka.classifiers.trees.J48,'-C 0.25 -M 35',-217733168393644444,20221101.1438,531,59,44,15,0,74.576271,25.423729,0,0.425698,0.33565,0.454209,74.965875,95.953067,54.506999,56.723905,-2.216906,0.923847,0.961422,-0.037575,13.578225,0.230139,24.910976,0.820513,32,0.4,8,0.6,12,0.179487,7,0.8,0.820513,0.810127,0.42601,0.742308,0.815619,0.745763,0.32525,0.67475,0.254237,0.742908,0.745763,0.744112,0.42601,0.742308,0.722261,0.712756,0.745763,0.002,0,0,0,0,0,4621,50858,6962,93.220339,91.525424,'Number of leaves: 5\nSize of the tree: 9\n',9,5,5,?,?,?
new_data,1,4,weka.classifiers.trees.J48,'-C 0.25 -M 35',-217733168393644444,20221101.1438,531,59,47,12,0,79.661017,20.338983,0,0.534823,0.290038,0.388877,64.778606,82.151502,54.506999,40.145926,14.361074,0.923847,0.680439,0.243408,20.130877,0.341201,36.932646,0.871795,34,0.35,7,0.65,13,0.128205,5,0.829268,0.871795,0.85,0.536437,0.821154,0.859791,0.79661,0.274815,0.725185,0.20339,0.792981,0.79661,0.7938,0.536437,0.821154,0.79367,0.767105,0.79661,0.002,0,0.01,0,10,0,4257,50858,6962,100,100,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4,?,?,?
new_data,1,5,weka.classifiers.trees.J48,'-C 0.25 -M 35',-217733168393644444,20221101.1438,531,59,39,20,0,66.101695,33.898305,0,0.24359,0.340059,0.487546,75.950577,102.995716,54.506999,2201.792868,-2147.285869,0.923847,37.318523,-36.394676,11.750766,0.199166,21.55827,0.74359,29,0.5,10,0.5,10,0.25641,10,0.74359,0.74359,0.74359,0.24359,0.695513,0.780609,0.661017,0.417427,0.582573,0.338983,0.661017,0.661017,0.661017,0.24359,0.695513,0.69308,0.621795,0.661017,0.001,0,0,0,0,0,4985,50858,6962,88.135593,72.033898,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6,?,?,?
new_data,1,6,weka.classifiers.trees.J48,'-C 0.25 -M 35',-217733168393644444,20221101.1438,531,59,45,14,0,76.271186,23.728814,0,0.39708,0.304458,0.399381,67.99929,84.370518,54.506999,40.927741,13.579258,0.923847,0.693691,0.230157,17.479676,0.296266,32.068681,0.948718,37,0.6,12,0.4,8,0.051282,2,0.755102,0.948718,0.840909,0.439971,0.805128,0.857499,0.762712,0.413994,0.586006,0.237288,0.770322,0.762712,0.736646,0.439971,0.805128,0.791473,0.687121,0.762712,0.001,0,0,0,0,0,4621,50858,6962,100,100,'Number of leaves: 5\nSize of the tree: 9\n',9,5,5,?,?,?
new_data,1,7,weka.classifiers.trees.J48,'-C 0.25 -M 35',-217733168393644444,20221101.1438,531,59,41,18,0,69.491525,30.508475,0,0.26556,0.33249,0.437389,74.259988,92.399718,54.506999,48.883172,5.623827,0.923847,0.828528,0.095319,13.859091,0.2349,25.42626,0.846154,33,0.6,12,0.4,8,0.153846,6,0.733333,0.846154,0.785714,0.273895,0.796795,0.879363,0.694915,0.448761,0.551239,0.305085,0.67845,0.694915,0.678892,0.273895,0.796795,0.769857,0.628151,0.694915,0.001,0,0,0,0,0,4621,50858,6962,100,100,'Number of leaves: 5\nSize of the tree: 9\n',9,5,5,?,?,?
new_data,1,8,weka.classifiers.trees.J48,'-C 0.25 -M 35',-217733168393644444,20221101.1438,531,59,48,11,0,81.355932,18.644068,0,0.519615,0.254788,0.36781,56.905677,77.700923,54.506999,37.220769,17.28623,0.923847,0.63086,0.292987,24.517948,0.415558,44.981285,1,39,0.55,11,0.45,9,0,0,0.78,1,0.876404,0.592453,0.828205,0.853735,0.813559,0.363559,0.636441,0.186441,0.854576,0.813559,0.789721,0.592453,0.828205,0.82056,0.748547,0.813559,0.001,0,0,0,0,0,4621,50858,6962,100,100,'Number of leaves: 5\nSize of the tree: 9\n',9,5,5,?,?,?
new_data,1,9,weka.classifiers.trees.J48,'-C 0.25 -M 35',-217733168393644444,20221101.1438,531,59,43,16,0,72.881356,27.118644,0,0.363881,0.309487,0.41755,69.122487,88.20869,54.506999,43.890232,10.616768,0.923847,0.743902,0.179945,16.756906,0.284015,30.742668,0.846154,33,0.5,10,0.5,10,0.153846,6,0.767442,0.846154,0.804878,0.368572,0.804487,0.859418,0.728814,0.38266,0.61734,0.271186,0.719156,0.728814,0.720362,0.368572,0.804487,0.784341,0.680217,0.728814,0.001,0,0,0,0,0,4621,50858,6962,100,100,'Number of leaves: 5\nSize of the tree: 9\n',9,5,5,?,?,?
new_data,1,10,weka.classifiers.trees.J48,'-C 0.25 -M 35',-217733168393644444,20221101.1438,531,59,51,8,0,86.440678,13.559322,0,0.68065,0.262406,0.373601,59.246779,79.900028,53.547175,40.630179,12.916996,0.907579,0.688647,0.218932,23.637544,0.400636,44.143401,0.925,37,0.263158,5,0.736842,14,0.075,3,0.880952,0.925,0.902439,0.682829,0.815132,0.870663,0.864407,0.202565,0.797435,0.135593,0.86246,0.864407,0.862294,0.682829,0.815132,0.802472,0.840108,0.864407,0.001,0,0.01,0,10,0,4985,50858,6962,100,100,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6,?,?,?
new_data,2,1,weka.classifiers.trees.J48,'-C 0.25 -M 35',-217733168393644444,20221101.1438,531,59,45,14,0,76.271186,23.728814,0,0.424791,0.296723,0.407418,66.994957,87.132208,53.547175,42.758411,10.788764,0.907579,0.724719,0.18286,17.513289,0.296835,32.70628,0.875,35,0.473684,9,0.526316,10,0.125,5,0.795455,0.875,0.833333,0.430647,0.815132,0.880176,0.762712,0.361396,0.638604,0.237288,0.75398,0.762712,0.754403,0.430647,0.815132,0.794823,0.710784,0.762712,0.002,0,0,0,0,0,4621,50858,6962,100,100,'Number of leaves: 5\nSize of the tree: 9\n',9,5,5,?,?,?
new_data,2,2,weka.classifiers.trees.J48,'-C 0.25 -M 35',-217733168393644444,20221101.1438,531,59,45,14,0,76.271186,23.728814,0,0.49511,0.316238,0.419893,70.630179,88.703729,54.506999,48.531346,5.975653,0.923847,0.822565,0.101282,16.63968,0.282028,30.527602,0.769231,30,0.25,5,0.75,15,0.230769,9,0.857143,0.769231,0.810811,0.500343,0.782692,0.838077,0.762712,0.243481,0.756519,0.237288,0.77845,0.762712,0.767084,0.500343,0.782692,0.750951,0.746314,0.762712,0.002,0,0,0,0,0,4257,50858,6962,96.610169,94.915254,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4,?,?,?
new_data,2,3,weka.classifiers.trees.J48,'-C 0.25 -M 35',-217733168393644444,20221101.1438,531,59,51,8,0,86.440678,13.559322,0,0.681941,0.274523,0.364244,61.313366,76.947655,54.506999,37.319737,17.187262,0.923847,0.632538,0.29131,22.834316,0.387022,41.892447,0.948718,37,0.3,6,0.7,14,0.051282,2,0.860465,0.948718,0.902439,0.690731,0.836538,0.855516,0.864407,0.215689,0.784311,0.135593,0.865392,0.864407,0.860181,0.690731,0.836538,0.837356,0.840108,0.864407,0.002,0,0,0,0,0,4985,50858,6962,100,100,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6,?,?,?
new_data,2,4,weka.classifiers.trees.J48,'-C 0.25 -M 35',-217733168393644444,20221101.1438,531,59,43,16,0,72.881356,27.118644,0,0.409262,0.30459,0.420776,68.028656,88.890221,54.506999,42.762654,11.744345,0.923847,0.724791,0.199057,16.71034,0.283226,30.657238,0.769231,30,0.35,7,0.65,13,0.230769,9,0.810811,0.769231,0.789474,0.410382,0.805769,0.886508,0.728814,0.309583,0.690417,0.271186,0.736268,0.728814,0.731702,0.410382,0.805769,0.782147,0.704261,0.728814,0.002,0,0.01,0,10,0,4621,50858,6962,100,85.59322,'Number of leaves: 5\nSize of the tree: 9\n',9,5,5,?,?,?
new_data,2,5,weka.classifiers.trees.J48,'-C 0.25 -M 35',-217733168393644444,20221101.1438,531,59,40,19,0,67.79661,32.20339,0,0.27255,0.348377,0.458656,77.808427,96.892492,54.506999,52.662983,1.844016,0.923847,0.892593,0.031255,11.151778,0.189013,20.45935,0.769231,30,0.5,10,0.5,10,0.230769,9,0.75,0.769231,0.759494,0.27275,0.714744,0.789407,0.677966,0.408735,0.591265,0.322034,0.674175,0.677966,0.675876,0.27275,0.714744,0.707874,0.636157,0.677966,0.002,0,0,0,0,0,4257,50858,6962,100,100,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4,?,?,?
new_data,2,6,weka.classifiers.trees.J48,'-C 0.25 -M 35',-217733168393644444,20221101.1438,531,59,45,14,0,76.271186,23.728814,0,0.470513,0.31547,0.424641,70.458751,89.7068,54.506999,45.973568,8.533431,0.923847,0.779213,0.144634,16.225436,0.275007,29.767618,0.820513,32,0.35,7,0.65,13,0.179487,7,0.820513,0.820513,0.820513,0.470513,0.772436,0.837551,0.762712,0.292199,0.707801,0.237288,0.762712,0.762712,0.762712,0.470513,0.772436,0.745337,0.735256,0.762712,0.002,0,0,0,0,0,4621,50858,6962,100,100,'Number of leaves: 5\nSize of the tree: 9\n',9,5,5,?,?,?
new_data,2,7,weka.classifiers.trees.J48,'-C 0.25 -M 35',-217733168393644444,20221101.1438,531,59,47,12,0,79.661017,20.338983,0,0.534823,0.284129,0.39162,63.458938,82.730884,54.506999,40.447834,14.059166,0.923847,0.685557,0.238291,20.813428,0.35277,38.184873,0.871795,34,0.35,7,0.65,13,0.128205,5,0.829268,0.871795,0.85,0.536437,0.813462,0.86493,0.79661,0.274815,0.725185,0.20339,0.792981,0.79661,0.7938,0.536437,0.813462,0.787222,0.767105,0.79661,0.002,0,0,0,0,0,4621,50858,6962,100,100,'Number of leaves: 5\nSize of the tree: 9\n',9,5,5,?,?,?
new_data,2,8,weka.classifiers.trees.J48,'-C 0.25 -M 35',-217733168393644444,20221101.1438,531,59,53,6,0,89.830508,10.169492,0,0.773077,0.220213,0.304311,49.183424,64.286684,54.506999,27.943708,26.563291,0.923847,0.473622,0.450225,30.207175,0.511986,55.418892,0.923077,36,0.15,3,0.85,17,0.076923,3,0.923077,0.923077,0.923077,0.773077,0.907692,0.924493,0.898305,0.125228,0.874772,0.101695,0.898305,0.898305,0.898305,0.773077,0.907692,0.890137,0.886538,0.898305,0.002,0,0,0,0,0,4985,50858,6962,100,100,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6,?,?,?
new_data,2,9,weka.classifiers.trees.J48,'-C 0.25 -M 35',-217733168393644444,20221101.1438,531,59,43,16,0,72.881356,27.118644,0,0.270479,0.31019,0.404502,69.279409,85.452261,54.506999,42.572912,11.934087,0.923847,0.721575,0.202273,17.107891,0.289964,31.386595,0.974359,38,0.75,15,0.25,5,0.025641,1,0.716981,0.974359,0.826087,0.35138,0.8,0.846881,0.728814,0.504455,0.495545,0.271186,0.756423,0.728814,0.676436,0.35138,0.8,0.770357,0.605351,0.728814,0.002,0,0,0,0,0,4621,50858,6962,100,100,'Number of leaves: 5\nSize of the tree: 9\n',9,5,5,?,?,?
new_data,2,10,weka.classifiers.trees.J48,'-C 0.25 -M 35',-217733168393644444,20221101.1438,531,59,47,12,0,79.661017,20.338983,0,0.522911,0.307235,0.40607,68.619479,85.783589,54.506999,43.913665,10.593334,0.923847,0.744299,0.179548,18.650729,0.316114,34.217127,0.897436,35,0.4,8,0.6,12,0.102564,4,0.813953,0.897436,0.853659,0.529651,0.737821,0.791368,0.79661,0.299174,0.700826,0.20339,0.792274,0.79661,0.790271,0.529651,0.737821,0.728308,0.760163,0.79661,0.001,0,0.01,0,10,0,4257,50858,6962,100,100,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4,?,?,?
new_data,3,1,weka.classifiers.trees.J48,'-C 0.25 -M 35',-217733168393644444,20221101.1438,531,59,42,17,0,71.186441,28.813559,0,0.366393,0.341792,0.448372,77.170775,95.890882,53.547175,49.996442,3.550734,0.907579,0.847397,0.060182,11.570996,0.196119,21.608976,0.75,30,0.368421,7,0.631579,12,0.25,10,0.810811,0.75,0.779221,0.368705,0.742105,0.833364,0.711864,0.330285,0.669715,0.288136,0.725357,0.711864,0.716793,0.368705,0.742105,0.729483,0.682293,0.711864,0.001,0,0,0,0,0,4621,50858,6962,100,100,'Number of leaves: 5\nSize of the tree: 9\n',9,5,5,?,?,?
new_data,3,2,weka.classifiers.trees.J48,'-C 0.25 -M 35',-217733168393644444,20221101.1438,531,59,48,11,0,81.355932,18.644068,0,0.578845,0.284165,0.385106,63.466992,81.354922,54.506999,38.393973,16.113026,0.923847,0.650745,0.273102,20.245336,0.343141,37.142636,0.871795,34,0.3,6,0.7,14,0.128205,5,0.85,0.871795,0.860759,0.57927,0.837821,0.890692,0.813559,0.241764,0.758236,0.186441,0.811641,0.813559,0.812349,0.57927,0.837821,0.812311,0.789354,0.813559,0.001,0,0,0,0,0,4621,50858,6962,100,100,'Number of leaves: 5\nSize of the tree: 9\n',9,5,5,?,?,?
new_data,3,3,weka.classifiers.trees.J48,'-C 0.25 -M 35',-217733168393644444,20221101.1438,531,59,44,15,0,74.576271,25.423729,0,0.425698,0.326205,0.435974,72.856253,92.100773,54.506999,48.867197,5.639802,0.923847,0.828258,0.09559,15.219924,0.257965,27.92288,0.820513,32,0.4,8,0.6,12,0.179487,7,0.8,0.820513,0.810127,0.42601,0.760256,0.831748,0.745763,0.32525,0.67475,0.254237,0.742908,0.745763,0.744112,0.42601,0.760256,0.73455,0.712756,0.745763,0.001,0,0,0,0,0,4985,50858,6962,100,100,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6,?,?,?
new_data,3,4,weka.classifiers.trees.J48,'-C 0.25 -M 35',-217733168393644444,20221101.1438,531,59,41,18,0,69.491525,30.508475,0,0.302234,0.299208,0.404971,66.826588,85.551388,54.506999,40.967515,13.539484,0.923847,0.694365,0.229483,17.130197,0.290342,31.427518,0.794872,31,0.5,10,0.5,10,0.205128,8,0.756098,0.794872,0.775,0.303146,0.835256,0.916366,0.694915,0.400043,0.599957,0.305085,0.688117,0.694915,0.6907,0.303146,0.835256,0.826348,0.650658,0.694915,0.001,0,0.01,0,10,0,5349,50858,6962,98.305085,77.118644,'Number of leaves: 7\nSize of the tree: 13\n',13,7,7,?,?,?
new_data,3,5,weka.classifiers.trees.J48,'-C 0.25 -M 35',-217733168393644444,20221101.1438,531,59,46,13,0,77.966102,22.033898,0,0.476451,0.287561,0.415441,64.225365,87.763297,54.506999,46.31807,8.188929,0.923847,0.785052,0.138795,19.813794,0.335827,36.350917,0.897436,35,0.45,9,0.55,11,0.102564,4,0.795455,0.897436,0.843373,0.486414,0.773718,0.823055,0.779661,0.332225,0.667775,0.220339,0.774397,0.779661,0.770559,0.486414,0.773718,0.759127,0.735972,0.779661,0.001,0,0,0,0,0,4985,50858,6962,100,100,'Number of leaves: 6\nSize of the tree: 11\n',11,6,6,?,?,?
new_data,3,6,weka.classifiers.trees.J48,'-C 0.25 -M 35',-217733168393644444,20221101.1438,531,59,43,16,0,72.881356,27.118644,0,0.329545,0.306456,0.413783,68.445504,87.412873,54.506999,3253.953841,-3199.446842,0.923847,55.15176,-54.227913,18.181949,0.308169,33.35709,0.897436,35,0.6,12,0.4,8,0.102564,4,0.744681,0.897436,0.813953,0.349785,0.841667,0.900961,0.728814,0.431378,0.568622,0.271186,0.718235,0.728814,0.707529,0.349785,0.841667,0.806997,0.656977,0.728814,0.001,0,0,0,0,0,4621,50858,6962,94.915254,94.915254,'Number of leaves: 5\nSize of the tree: 9\n',9,5,5,?,?,?
new_data,3,7,weka.classifiers.trees.J48,'-C 0.25 -M 35',-217733168393644444,20221101.1438,531,59,43,16,0,72.881356,27.118644,0,0.436081,0.327995,0.423506,73.2562,89.466908,54.506999,45.580833,8.926166,0.923847,0.772556,0.151291,14.723857,0.249557,27.012783,0.717949,28,0.25,5,0.75,15,0.282051,11,0.848485,0.717949,0.777778,0.446172,0.774359,0.834728,0.728814,0.260865,0.739135,0.271186,0.75643,0.728814,0.7352,0.446172,0.774359,0.744806,0.714976,0.728814,0.001,0,0,0,0,0,4257,50858,6962,100,100,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4,?,?,?
new_data,3,8,weka.classifiers.trees.J48,'-C 0.25 -M 35',-217733168393644444,20221101.1438,531,59,50,9,0,84.745763,15.254237,0,0.627891,0.266981,0.375145,59.62897,79.250641,54.506999,40.446619,14.060381,0.923847,0.685536,0.238312,23.786182,0.403156,43.638766,0.974359,38,0.4,8,0.6,12,0.025641,1,0.826087,0.974359,0.894118,0.655964,0.798718,0.833316,0.847458,0.273099,0.726901,0.152542,0.858965,0.847458,0.83756,0.655964,0.798718,0.79309,0.810695,0.847458,0.001,0,0,0,0,0,4621,50858,6962,100,100,'Number of leaves: 5\nSize of the tree: 9\n',9,5,5,?,?,?
